% Model:              porous_absorber_time_domain.zh_CN.mph
% Version:            COMSOL 6.4.0.293
% Date:               Jul 12 2026, 17:00
% Table:              表格 3 - 
% 时间 (s)                 总声压
0.006950000000000001     -0.007432167348978942
0.006975000000000001     -0.007218869369895907
0.007000000000000001     -0.006842633737570393
0.007025000000000001     -0.0063391422381836055
0.007050000000000001     -0.0057525256220041475
0.007075000000000001     -0.00514033727583618
0.0071                   -0.004569799073348901
0.007125000000000001     -0.004106504941309013
0.007150000000000001     -0.0037993908349949848
0.007175000000000001     -0.003667723845585176
0.0072000000000000015    -0.0036948206758195233
0.0072250000000000005    -0.0038318523536888657
0.007250000000000001     -0.004010854026497669
0.007275000000000001     -0.0041632148359485675
0.007300000000000001     -0.004237887414096539
0.007325000000000001     -0.004213454833274212
0.007350000000000001     -0.0041004722389282365
0.007375000000000001     -0.003933655652803104
0.0074                   -0.003757459136368501
0.007425000000000001     -0.003609943865848813
0.007450000000000001     -0.003510698243172506
0.007475000000000001     -0.003456101776881614
0.0075000000000000015    -0.003422920090616342
0.0075250000000000004    -0.00337773437676635
0.007550000000000001     -0.0032885808622392415
0.007575000000000001     -0.0031346300752750473
0.007600000000000001     -0.0029113395479081336
0.007625000000000002     -0.0026301045078451508
0.0076500000000000005    -0.0023136548976431274
0.007675000000000001     -0.0019893329086196456
0.007700000000000001     -0.0016825480593554434
0.007725000000000001     -0.0014121844162993248
0.007750000000000001     -0.0011886306179736653
0.007775000000000001     -0.001014226794503871
0.007800000000000001     -8.851756653322383E-4
0.007825                 -7.940294998168456E-4
0.007850000000000001     -7.318408967371558E-4
0.007875                 -6.896152050002904E-4
0.0079                   -6.590253315465477E-4
0.007925000000000001     -6.326208834922427E-4
0.00795                  -6.038381540075448E-4
0.007975000000000001     -5.670563820287807E-4
0.008                    -5.178154523645057E-4
0.008025000000000001     -4.53145684076091E-4
0.008050000000000002     -3.719007154121118E-4
0.008075                 -2.749513546034387E-4
0.008100000000000001     -1.651198120224575E-4
0.008125                 -4.685262654320746E-5
0.008150000000000001     7.435456123013147E-5
0.008175000000000002     1.9266271947762458E-4
0.0082                   3.0260854792306646E-4
0.008225000000000001     3.99719700805124E-4
0.00825                  4.809427997681938E-4
0.008275000000000001     5.448479835926279E-4
0.008300000000000002     5.915990012218923E-4
0.008325                 6.22748737142547E-4
0.008350000000000002     6.408887462088094E-4
0.008375                 6.492340151795196E-4
0.008400000000000001     6.512009630769594E-4
0.008425000000000002     6.500286963093219E-4
0.008450000000000001     6.484877383526259E-4
0.008475000000000002     6.486940158640581E-4
0.0085                   6.520378854166565E-4
0.008525000000000001     6.592056500563865E-4
0.008550000000000002     6.702835360483201E-4
0.008575000000000001     6.849071583206467E-4
0.0086                   7.024295404921541E-4
0.008625                 7.220847941025294E-4
0.008650000000000001     7.431209891116568E-4
0.008675                 7.648901026922193E-4
0.008700000000000001     7.868874196254515E-4
0.008725                 8.087475645038167E-4
0.00875                  8.30208584330481E-4
0.008775000000000002     8.510639361989333E-4
0.0088                   8.711182993494787E-4
0.008825000000000001     8.901599382001561E-4
0.00885                  9.079582700252575E-4
0.008875000000000001     9.242910300926842E-4
0.008900000000000002     9.389994891084832E-4
0.008925                 9.520631231773608E-4
0.008950000000000001     9.636733647419002E-4
0.008975                 9.742817019864981E-4
0.009000000000000001     9.845982465575072E-4
0.009025000000000002     9.95523575008523E-4
0.00905                  0.0010080199034616325
0.009075                 0.0010229391535862395
0.0091                   0.001040845595952542
0.009125000000000001     0.0010618697709574736
0.009150000000000002     0.0010856372871227986
0.009175                 0.0011112947027648637
0.0092                   0.0011376423311279344
0.009225                 0.0011633609529294307
0.009250000000000001     0.0011872874108113216
0.009275000000000002     0.001208679981444252
0.009300000000000001     0.001227399734599654
0.009325                 0.001243956784017405
0.00935                  0.0012593858834967805
0.009375000000000001     0.0012749805427754541
0.009400000000000002     0.001291944408773395
0.009425000000000001     0.001311056495220156
0.00945                  0.001332439777773326
0.009475                 0.0013555041054063375
0.009500000000000001     0.00137907471184266
0.009525000000000002     0.0014016627683861875
0.009550000000000001     0.0014218010497201435
0.009575                 0.0014383419559116232
0.009600000000000001     0.0014506451106164452
0.009625000000000002     0.001458615228086196
0.009650000000000002     0.0014626152486759319
0.009675000000000001     0.001463300200263628
0.0097                   0.00146144672536754
0.009725000000000001     0.0014578294638013475
0.009750000000000002     0.0014531673069543886
0.009775                 0.0014481285975553085
0.009800000000000001     0.00144336032066467
0.009825                 0.001439500321341666
0.009850000000000001     0.0014371426849371742
0.009875000000000002     0.0014367497348788964
0.0099                   0.0014385306142783477
0.009925                 0.001442324374903916
0.00995                  0.001447540033404894
0.009975000000000001     0.0014531877714520375
0.010000000000000002     0.0014580210259413809
